collect_scheduled_date,collect_token,datetime_from,datetime_to,pickup_date,Creation Date,Modified Date,dependents_qty,household,preferred_contact_methods,preferred_languages,sex,status,year_month,dw,age_group,days_since_last_pickup,days_diff_scheduled_actual,rescheduled_flag,month,total_visits,avg_days_between_pickups,is_single_pickup,return_binary,distance_to_center,location_cluster
2024-04-27 3:00,4OH4P0,2024-04-27 3:00,2024-04-27 3:00,2024-05-02 17:27,2023-09-27 18:01,2024-05-02 17:27,1,yes,WhatsApp,Arabic,Male,Active,May-24,yes,"[70, 75)",47,5,1,5,7,41.833333333333336,FALSE,Yes,6.740974525705964,2
2024-05-27 3:00,A7R356,2024-05-27 3:00,2024-05-27 3:00,2024-06-08 0:15,2023-09-27 18:02,2024-06-08 0:15,1,yes,WhatsApp,Arabic,Male,Active,Jun-24,yes,"[70, 75)",36,11,1,6,7,41.833333333333336,FALSE,Yes,6.740974525705964,2
2024-05-27 3:00,A7R356,2024-05-27 3:00,2024-05-27 3:00,2024-06-08 0:15,2024-07-30 21:33,2024-08-02 11:22,1,yes,WhatsApp,Arabic,Male,Active,Jun-24,yes,"[70, 75)",0,11,1,6,7,41.833333333333336,FALSE,No,6.740974525705964,2
2023-11-27 4:00,8CN84O,2023-11-27 4:00,2023-11-27 4:00,2023-11-27 16:56,2023-09-27 15:32,2024-02-19 10:31,3,yes,WhatsApp,Arabic,Male,Active,Nov-23,yes,"[20, 25)",61,0,1,11,3,51.5,FALSE,Yes,4.967290239168963,2
2024-01-08 4:00,5QI9UQ,2024-01-08 4:00,2024-01-08 4:00,2024-01-08 18:23,2024-01-08 18:23,2024-02-19 10:07,3,yes,WhatsApp,Arabic,Male,Active,Jan-24,yes,"[20, 25)",42,0,1,1,3,51.5,FALSE,No,4.967290239168963,2
2023-11-20 4:00,PLPWRY,2023-11-20 4:00,2023-11-20 4:00,2023-11-20 15:41,2023-11-20 15:40,2024-02-19 10:25,2,yes,WhatsApp,"Arabic , Somali",Male,Active,Nov-23,yes,"[35, 40)",35,0,1,11,10,32.77777777777778,FALSE,Yes,0.2466955710171245,0
2023-11-27 4:00,BIQ246,2023-11-27 4:00,2023-11-27 4:00,2023-11-27 16:55,2023-09-27 17:58,2024-02-19 10:31,2,yes,WhatsApp,"Arabic , Somali",Male,Active,Nov-23,yes,"[35, 40)",7,0,1,11,10,32.77777777777778,FALSE,Yes,0.2466955710171245,0
2023-12-20 4:00,Z2L8FJ,2023-12-20 4:00,2023-12-20 4:00,2023-12-21 15:15,2023-11-20 15:40,2024-02-19 10:25,2,yes,WhatsApp,"Arabic , Somali",Male,Active,Dec-23,yes,"[35, 40)",23,1,1,12,10,32.77777777777778,FALSE,Yes,0.2466955710171245,0
2024-01-20 4:00,ZT61B6,2024-01-20 4:00,2024-01-20 4:00,2024-01-22 17:09,2023-11-20 15:40,2024-02-19 10:25,2,yes,WhatsApp,"Arabic , Somali",Male,Active,Jan-24,yes,"[35, 40)",32,2,1,1,10,32.77777777777778,FALSE,No,0.2466955710171245,0
2024-04-20 3:00,JXG2AQ,2024-04-20 3:00,2024-04-20 3:00,2024-04-22 15:55,2023-11-20 15:40,2024-04-22 15:55,2,yes,WhatsApp,"Arabic , Somali",Male,Active,Apr-24,yes,"[35, 40)",90,2,1,4,10,32.77777777777778,FALSE,Yes,0.2466955710171245,0
2024-05-20 3:00,HZD0K5,2024-05-20 3:00,2024-05-20 3:00,2024-05-28 14:12,2023-11-20 15:40,2024-05-28 14:12,2,yes,WhatsApp,"Arabic , Somali",Male,Active,May-24,yes,"[35, 40)",35,8,1,5,10,32.77777777777778,FALSE,Yes,0.2466955710171245,0
2024-05-20 3:00,HZD0K5,2024-05-20 3:00,2024-05-20 3:00,2024-05-28 14:12,2024-07-30 21:33,2024-08-02 11:24,2,yes,WhatsApp,"Arabic , Somali",Male,Active,May-24,yes,"[35, 40)",0,8,1,5,10,32.77777777777778,FALSE,Yes,0.2466955710171245,0
2024-07-20 3:00,LDFD4M,2024-07-20 3:00,2024-07-20 3:00,2024-07-22 17:45,2023-11-20 15:40,2024-07-22 17:45,2,yes,WhatsApp,"Arabic , Somali",Male,Active,Jul-24,yes,"[35, 40)",55,2,1,7,10,32.77777777777778,FALSE,No,0.2466955710171245,0
2023-11-27 4:00,HGGRKD,2023-11-27 4:00,2023-11-27 4:00,2023-11-27 18:50,2023-11-27 18:50,2024-02-19 10:21,12,yes,SMS,"Somali , English",Male,Active,Nov-23,yes,"[40, 45)",0,0,1,11,11,24.1,FALSE,Yes,7.957021013882376,2
2023-12-27 4:00,RWIXHH,2023-12-27 4:00,2023-12-27 4:00,2023-12-20 18:18,2023-11-27 18:50,2024-02-19 10:21,12,yes,SMS,"Somali , English",Male,Active,Dec-23,yes,"[40, 45)",22,-7,1,12,11,24.1,FALSE,Yes,7.957021013882376,2
2024-01-27 4:00,VDKI31,2024-01-27 4:00,2024-01-27 4:00,2024-01-25 17:07,2023-11-27 18:50,2024-02-19 10:21,12,yes,SMS,"Somali , English",Male,Active,Jan-24,yes,"[40, 45)",35,-2,1,1,11,24.1,FALSE,Yes,7.957021013882376,2
2024-02-27 4:00,WNV3A5,2024-02-27 4:00,2024-02-27 4:00,2024-02-29 16:42,2023-11-27 18:50,2024-02-29 16:42,12,yes,SMS,"Somali , English",Male,Active,Feb-24,yes,"[40, 45)",34,2,1,2,11,24.1,FALSE,Yes,7.957021013882376,2
2024-03-27 3:00,A7JOBV,2024-03-27 3:00,2024-03-27 3:00,2024-03-26 16:52,2023-11-27 18:50,2024-03-26 16:52,12,yes,SMS,"Somali , English",Male,Active,Mar-24,yes,"[40, 45)",26,-1,1,3,11,24.1,FALSE,Yes,7.957021013882376,2
2024-04-27 3:00,NTGA6S,2024-04-27 3:00,2024-04-27 3:00,2024-04-30 14:05,2023-11-27 18:50,2024-04-30 14:05,12,yes,SMS,"Somali , English",Male,Active,Apr-24,yes,"[40, 45)",34,3,1,4,11,24.1,FALSE,Yes,7.957021013882376,2
2024-05-27 3:00,53ZJDH,2024-05-27 3:00,2024-05-27 3:00,2024-05-28 16:47,2023-11-27 18:51,2024-05-28 16:47,12,yes,SMS,"Somali , English",Male,Active,May-24,yes,"[40, 45)",28,1,1,5,11,24.1,FALSE,Yes,7.957021013882376,2
2024-05-27 3:00,53ZJDH,2024-05-27 3:00,2024-05-27 3:00,2024-05-28 16:47,2024-07-30 21:33,2024-08-02 11:32,12,yes,SMS,"Somali , English",Male,Active,May-24,yes,"[40, 45)",0,1,1,5,11,24.1,FALSE,Yes,7.957021013882376,2
2024-06-27 3:00,10HJ7Q,2024-06-27 3:00,2024-06-27 3:00,2024-06-25 16:07,2023-11-27 18:51,2024-06-25 16:07,12,yes,SMS,"Somali , English",Male,Active,Jun-24,yes,"[40, 45)",27,-2,1,6,11,24.1,FALSE,Yes,7.957021013882376,2
2024-06-27 3:00,10HJ7Q,2024-06-27 3:00,2024-06-27 3:00,2024-06-25 16:07,2024-07-30 21:33,2024-08-02 11:31,12,yes,SMS,"Somali , English",Male,Active,Jun-24,yes,"[40, 45)",0,-2,1,6,11,24.1,FALSE,Yes,7.957021013882376,2
2024-07-27 3:00,KATTY3,2024-07-27 3:00,2024-07-27 3:00,2024-07-30 17:32,2023-11-27 18:51,2024-07-30 17:32,12,yes,SMS,"Somali , English",Male,Active,Jul-24,yes,"[40, 45)",35,3,1,7,11,24.1,FALSE,No,7.957021013882376,2
2023-12-21 4:00,K47SGY,2023-12-21 4:00,2023-12-21 4:00,2023-12-21 18:09,2023-12-21 18:08,2024-02-19 10:11,5,yes,SMS,"French , English",Female,Active,Dec-23,yes,"[35, 40)",0,0,1,12,10,24.22222222222222,FALSE,Yes,7.692421554242429,2
2024-01-21 4:00,9T8VKX,2024-01-21 4:00,2024-01-21 4:00,2024-01-24 18:11,2023-12-21 18:08,2024-02-19 10:11,5,yes,SMS,"French , English",Female,Active,Jan-24,yes,"[35, 40)",34,3,1,1,10,24.22222222222222,FALSE,Yes,7.692421554242429,2
2024-02-21 4:00,IM2XOG,2024-02-21 4:00,2024-02-21 4:00,2024-02-22 15:07,2023-12-21 18:08,2024-02-22 15:07,5,yes,SMS,"French , English",Female,Active,Feb-24,yes,"[35, 40)",28,1,1,2,10,24.22222222222222,FALSE,Yes,7.692421554242429,2
2024-03-21 3:00,H58I2K,2024-03-21 3:00,2024-03-21 3:00,2024-03-26 17:17,2023-12-21 18:08,2024-03-26 17:17,5,yes,SMS,"French , English",Female,Active,Mar-24,yes,"[35, 40)",33,5,1,3,10,24.22222222222222,FALSE,Yes,7.692421554242429,2
2024-04-21 3:00,U7ZCTP,2024-04-21 3:00,2024-04-21 3:00,2024-04-25 14:24,2023-12-21 18:08,2024-04-25 14:24,5,yes,SMS,"French , English",Female,Active,Apr-24,yes,"[35, 40)",29,4,1,4,10,24.22222222222222,FALSE,Yes,7.692421554242429,2
2024-05-21 3:00,YX6L4L,2024-05-21 3:00,2024-05-21 3:00,2024-05-27 17:15,2023-12-21 18:08,2024-05-27 17:15,5,yes,SMS,"French , English",Female,Active,May-24,yes,"[35, 40)",32,6,1,5,10,24.22222222222222,FALSE,Yes,7.692421554242429,2
2024-05-21 3:00,YX6L4L,2024-05-21 3:00,2024-05-21 3:00,2024-05-27 17:15,2024-07-30 21:33,2024-08-02 11:33,5,yes,SMS,"French , English",Female,Active,May-24,yes,"[35, 40)",0,6,1,5,10,24.22222222222222,FALSE,Yes,7.692421554242429,2
2024-06-21 3:00,H3GV7Q,2024-06-21 3:00,2024-06-21 3:00,2024-06-27 14:10,2023-12-21 18:08,2024-06-27 14:10,5,yes,SMS,"French , English",Female,Active,Jun-24,yes,"[35, 40)",30,6,1,6,10,24.22222222222222,FALSE,Yes,7.692421554242429,2
2024-06-21 3:00,H3GV7Q,2024-06-21 3:00,2024-06-21 3:00,2024-06-27 14:10,2024-07-30 21:33,2024-08-02 11:27,5,yes,SMS,"French , English",Female,Active,Jun-24,yes,"[35, 40)",0,6,1,6,10,24.22222222222222,FALSE,Yes,7.692421554242429,2
2024-07-27 3:00,72LVZ5,2024-07-27 3:00,2024-07-27 3:00,2024-07-29 17:11,2023-12-21 18:08,2024-07-29 17:11,5,yes,SMS,"French , English",Female,Active,Jul-24,yes,"[35, 40)",32,2,1,7,10,24.22222222222222,FALSE,No,7.692421554242429,2
2023-11-23 4:00,3O7J8G,2023-11-23 4:00,2023-11-23 4:00,2023-11-23 15:31,2023-11-23 15:31,2024-02-19 10:23,3,yes,SMS,Arabic,Male,Active,Nov-23,yes,"[65, 70)",0,0,1,11,10,26.88888888888889,FALSE,Yes,4.804513049274785,2
2023-12-23 4:00,FX3I92,2023-12-23 4:00,2023-12-23 4:00,2023-12-28 16:01,2023-11-23 15:31,2024-02-19 10:23,3,yes,SMS,Arabic,Male,Active,Dec-23,yes,"[65, 70)",35,5,1,12,10,26.88888888888889,FALSE,No,4.804513049274785,2
2024-01-23 4:00,NWXJPW,2024-01-23 4:00,2024-01-23 4:00,2024-03-12 15:14,2023-11-23 15:31,2024-03-12 15:14,3,yes,SMS,Arabic,Male,Active,Mar-24,yes,"[65, 70)",74,49,1,3,10,26.88888888888889,FALSE,Yes,4.804513049274785,2
2024-02-23 4:00,KBD906,2024-02-23 4:00,2024-02-23 4:00,2024-03-12 15:14,2023-11-23 15:31,2024-03-12 15:14,3,yes,SMS,Arabic,Male,Active,Mar-24,yes,"[65, 70)",0,18,1,3,10,26.88888888888889,FALSE,Yes,4.804513049274785,2
2024-03-23 3:00,K3PBVL,2024-03-23 3:00,2024-03-23 3:00,2024-03-12 15:16,2023-11-23 15:31,2024-03-12 15:16,3,yes,SMS,Arabic,Male,Active,Mar-24,yes,"[65, 70)",0,-11,1,3,10,26.88888888888889,FALSE,Yes,4.804513049274785,2
2024-04-23 3:00,040WN3,2024-04-23 3:00,2024-04-23 3:00,2024-04-16 18:07,2023-11-23 15:31,2024-04-16 18:07,3,yes,SMS,Arabic,Male,Active,Apr-24,yes,"[65, 70)",35,-7,1,4,10,26.88888888888889,FALSE,Yes,4.804513049274785,2
2024-05-23 3:00,JQ8GDR,2024-05-23 3:00,2024-05-23 3:00,2024-05-21 14:17,2023-11-23 15:31,2024-05-21 14:17,3,yes,SMS,Arabic,Male,Active,May-24,yes,"[65, 70)",34,-2,1,5,10,26.88888888888889,FALSE,Yes,4.804513049274785,2
2024-06-23 3:00,WABM4V,2024-06-23 3:00,2024-06-23 3:00,2024-06-25 16:05,2023-11-23 15:31,2024-06-25 16:05,3,yes,SMS,Arabic,Male,Active,Jun-24,yes,"[65, 70)",35,2,1,6,10,26.88888888888889,FALSE,Yes,4.804513049274785,2
2024-06-23 3:00,WABM4V,2024-06-23 3:00,2024-06-23 3:00,2024-06-25 16:05,2024-07-30 21:33,2024-08-02 11:34,3,yes,SMS,Arabic,Male,Active,Jun-24,yes,"[65, 70)",0,2,1,6,10,26.88888888888889,FALSE,Yes,4.804513049274785,2
2024-07-21 3:00,4SJLTG,2024-07-21 3:00,2024-07-21 3:00,2024-07-24 16:46,2023-11-23 15:31,2024-07-24 16:46,3,yes,SMS,Arabic,Male,Active,Jul-24,yes,"[65, 70)",29,3,1,7,10,26.88888888888889,FALSE,No,4.804513049274785,2
2023-11-21 4:00,V860RW,2023-11-21 4:00,2023-11-21 4:00,2023-11-21 15:38,2023-11-21 15:30,2024-02-19 10:24,2,yes,"SMS , WhatsApp",Arabic,Male,Active,Nov-23,yes,"[65, 70)",0,0,1,11,11,24.8,FALSE,Yes,9.052059428853614,2
2023-12-21 4:00,7CW77U,2023-12-21 4:00,2023-12-21 4:00,2023-12-27 16:46,2023-11-21 15:30,2024-02-19 10:24,2,yes,"SMS , WhatsApp",Arabic,Male,Active,Dec-23,yes,"[65, 70)",36,6,1,12,11,24.8,FALSE,Yes,9.052059428853614,2
2024-01-21 4:00,FT29X0,2024-01-21 4:00,2024-01-21 4:00,2024-01-25 15:41,2023-11-21 15:30,2024-02-19 10:24,2,yes,"SMS , WhatsApp",Arabic,Male,Active,Jan-24,yes,"[65, 70)",28,4,1,1,11,24.8,FALSE,Yes,9.052059428853614,2
2024-02-23 4:00,C9NYXS,2024-02-23 4:00,2024-02-23 4:00,2024-02-22 16:20,2023-11-21 15:30,2024-02-22 16:20,2,yes,"SMS , WhatsApp",Arabic,Male,Active,Feb-24,yes,"[65, 70)",28,-1,1,2,11,24.8,FALSE,Yes,9.052059428853614,2
2024-03-23 3:00,8LKKD8,2024-03-23 3:00,2024-03-23 3:00,2024-03-26 15:44,2023-11-21 15:30,2024-03-26 15:44,2,yes,"SMS , WhatsApp",Arabic,Male,Active,Mar-24,yes,"[65, 70)",32,3,1,3,11,24.8,FALSE,Yes,9.052059428853614,2
2024-04-23 3:00,XJYPWO,2024-04-23 3:00,2024-04-23 3:00,2024-04-25 14:49,2023-11-21 15:30,2024-04-25 14:49,2,yes,"SMS , WhatsApp",Arabic,Male,Active,Apr-24,yes,"[65, 70)",29,2,1,4,11,24.8,FALSE,Yes,9.052059428853614,2
2024-05-25 3:00,3F5U0R,2024-05-25 3:00,2024-05-25 3:00,2024-05-28 15:14,2023-11-21 15:30,2024-05-28 15:14,2,yes,"SMS , WhatsApp",Arabic,Male,Active,May-24,yes,"[65, 70)",33,3,1,5,11,24.8,FALSE,Yes,9.052059428853614,2
2024-05-25 3:00,3F5U0R,2024-05-25 3:00,2024-05-25 3:00,2024-05-28 15:14,2024-07-30 21:33,2024-08-02 11:32,2,yes,"SMS , WhatsApp",Arabic,Male,Active,May-24,yes,"[65, 70)",0,3,1,5,11,24.8,FALSE,Yes,9.052059428853614,2
2024-06-25 3:00,6WA5YC,2024-06-25 3:00,2024-06-25 3:00,2024-06-27 15:23,2023-11-21 15:30,2024-06-27 15:23,2,yes,"SMS , WhatsApp",Arabic,Male,Active,Jun-24,yes,"[65, 70)",30,2,1,6,11,24.8,FALSE,Yes,9.052059428853614,2
2024-06-25 3:00,6WA5YC,2024-06-25 3:00,2024-06-25 3:00,2024-06-27 15:23,2024-07-30 21:33,2024-08-02 11:25,2,yes,"SMS , WhatsApp",Arabic,Male,Active,Jun-24,yes,"[65, 70)",0,2,1,6,11,24.8,FALSE,Yes,9.052059428853614,2
2024-07-27 3:00,3R73KT,2024-07-27 3:00,2024-07-27 3:00,2024-07-30 15:06,2023-11-21 15:30,2024-07-30 15:06,2,yes,"SMS , WhatsApp",Arabic,Male,Active,Jul-24,yes,"[65, 70)",32,3,1,7,11,24.8,FALSE,No,9.052059428853614,2
2023-11-27 4:00,A9DPDZ,2023-11-27 4:00,2023-11-27 4:00,2023-11-27 18:47,2023-11-27 18:47,2024-02-19 10:21,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,Nov-23,yes,"[35, 40)",0,0,1,11,11,24.4,FALSE,Yes,7.586559411570126,2
2023-12-27 4:00,N2D0CT,2023-12-27 4:00,2023-12-27 4:00,2023-12-27 16:54,2023-11-27 18:47,2024-02-19 10:21,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,Dec-23,yes,"[35, 40)",29,0,1,12,11,24.4,FALSE,Yes,7.586559411570126,2
2024-01-29 4:00,CLX4XB,2024-01-29 4:00,2024-01-29 4:00,2024-01-29 16:38,2024-01-29 16:38,2024-02-19 10:00,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,Jan-24,yes,"[35, 40)",32,0,1,1,11,24.4,FALSE,Yes,7.586559411570126,2
2024-02-29 4:00,W2U6LZ,2024-02-29 4:00,2024-02-29 4:00,2024-02-28 15:17,2024-01-29 16:38,2024-02-28 15:17,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,Feb-24,yes,"[35, 40)",29,-1,1,2,11,24.4,FALSE,Yes,7.586559411570126,2
2024-03-29 3:00,WWTY3I,2024-03-29 3:00,2024-03-29 3:00,2024-03-28 17:57,2024-01-29 16:38,2024-03-28 17:57,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,Mar-24,yes,"[35, 40)",29,-1,1,3,11,24.4,FALSE,Yes,7.586559411570126,2
2024-04-29 3:00,VUOX2N,2024-04-29 3:00,2024-04-29 3:00,2024-04-29 14:41,2024-01-29 16:38,2024-04-29 14:41,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,Apr-24,yes,"[35, 40)",31,0,1,4,11,24.4,FALSE,Yes,7.586559411570126,2
2024-05-29 3:00,7RR3G8,2024-05-29 3:00,2024-05-29 3:00,2024-05-28 14:48,2024-01-29 16:38,2024-05-28 14:48,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,May-24,yes,"[35, 40)",29,-1,1,5,11,24.4,FALSE,Yes,7.586559411570126,2
2024-05-29 3:00,7RR3G8,2024-05-29 3:00,2024-05-29 3:00,2024-05-28 14:48,2024-07-30 21:33,2024-08-02 11:26,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,May-24,yes,"[35, 40)",0,-1,1,5,11,24.4,FALSE,Yes,7.586559411570126,2
2024-06-29 3:00,J08WKG,2024-06-29 3:00,2024-06-29 3:00,2024-06-27 17:11,2024-01-29 16:38,2024-06-27 17:11,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,Jun-24,yes,"[35, 40)",30,-2,1,6,11,24.4,FALSE,Yes,7.586559411570126,2
2024-06-29 3:00,J08WKG,2024-06-29 3:00,2024-06-29 3:00,2024-06-27 17:11,2024-07-30 21:33,2024-08-02 11:23,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,Jun-24,yes,"[35, 40)",0,-2,1,6,11,24.4,FALSE,Yes,7.586559411570126,2
2024-08-02 3:00,6EDHJ9,2024-08-02 3:00,2024-08-02 3:00,2024-08-01 17:19,2024-01-29 16:38,2024-08-01 17:19,3,yes,"SMS , Phone Call","Arabic , English",Male,Active,Aug-24,yes,"[35, 40)",35,-1,1,8,11,24.4,FALSE,No,7.586559411570126,2
2023-12-04 4:00,YUZ2HY,2023-12-04 4:00,2023-12-04 4:00,2023-12-04 18:46,2023-12-04 18:46,2024-02-19 10:17,1,yes,SMS,"Arabic , English",Male,Active,Dec-23,yes,"[40, 45)",0,0,1,12,10,28,FALSE,Yes,2.884025290213514,2
2024-01-10 4:00,D3NV4H,2024-01-10 4:00,2024-01-10 4:00,2024-01-09 18:13,2023-12-04 18:46,2024-02-19 10:17,1,yes,SMS,"Arabic , English",Male,Active,Jan-24,yes,"[40, 45)",35,-1,1,1,10,28,FALSE,Yes,2.884025290213514,2
2024-02-10 4:00,A136YB,2024-02-10 4:00,2024-02-10 4:00,2024-02-13 16:38,2023-12-04 18:46,2024-02-19 10:17,1,yes,SMS,"Arabic , English",Male,Active,Feb-24,yes,"[40, 45)",34,3,1,2,10,28,FALSE,Yes,2.884025290213514,2
2024-03-10 4:00,UZ5XMS,2024-03-10 4:00,2024-03-10 4:00,2024-03-14 17:28,2023-12-04 18:46,2024-03-14 17:28,1,yes,SMS,"Arabic , English",Male,Active,Mar-24,yes,"[40, 45)",30,4,1,3,10,28,FALSE,Yes,2.884025290213514,2
2024-04-10 3:00,8JYLF5,2024-04-10 3:00,2024-04-10 3:00,2024-04-16 17:04,2023-12-04 18:46,2024-04-16 17:04,1,yes,SMS,"Arabic , English",Male,Active,Apr-24,yes,"[40, 45)",32,6,1,4,10,28,FALSE,Yes,2.884025290213514,2
2024-05-10 3:00,KCJI9B,2024-05-10 3:00,2024-05-10 3:00,2024-05-15 16:59,2023-12-04 18:46,2024-05-15 16:59,1,yes,SMS,"Arabic , English",Male,Active,May-24,yes,"[40, 45)",28,5,1,5,10,28,FALSE,Yes,2.884025290213514,2
2024-07-15 3:00,BCHJFP,2024-07-15 3:00,2024-07-15 3:00,2024-06-18 16:55,2023-12-04 18:46,2024-06-18 16:55,1,yes,SMS,"Arabic , English",Male,Active,Jun-24,yes,"[40, 45)",33,-27,1,6,10,28,FALSE,Yes,2.884025290213514,2
2024-07-15 3:00,BCHJFP,2024-07-15 3:00,2024-07-15 3:00,2024-06-18 16:55,2024-07-30 21:33,2024-08-02 11:25,1,yes,SMS,"Arabic , English",Male,Active,Jun-24,yes,"[40, 45)",0,-27,1,6,10,28,FALSE,Yes,2.884025290213514,2
2024-06-15 3:00,2EZSC4,2024-06-15 3:00,2024-06-15 3:00,2024-07-22 16:32,2023-12-04 18:46,2024-07-22 16:32,1,yes,SMS,"Arabic , English",Male,Active,Jul-24,yes,"[40, 45)",33,37,1,7,10,28,FALSE,Yes,2.884025290213514,2
2024-08-15 3:00,44L114,2024-08-15 3:00,2024-08-15 3:00,2024-08-19 16:21,2023-12-04 18:46,2024-08-19 16:21,1,yes,SMS,"Arabic , English",Male,Active,Aug-24,yes,"[40, 45)",27,4,1,8,10,28,FALSE,No,2.884025290213514,2
2023-12-13 4:00,RJBN59,2023-12-13 4:00,2023-12-13 4:00,2023-12-13 15:18,2023-12-13 15:14,2024-02-19 10:14,4,yes,SMS,"Somali , English",Female,Active,Dec-23,yes,"[35, 40)",0,0,1,12,5,55.5,FALSE,Yes,0.5051580779013081,0
2024-01-13 4:00,B8J69T,2024-01-13 4:00,2024-01-13 4:00,2024-01-18 17:13,2023-12-13 15:14,2024-02-19 10:14,4,yes,SMS,"Somali , English",Female,Active,Jan-24,yes,"[35, 40)",36,5,1,1,5,55.5,FALSE,Yes,0.5051580779013081,0
2024-02-13 4:00,GILOC8,2024-02-13 4:00,2024-02-13 4:00,2024-02-22 17:38,2023-12-13 15:14,2024-02-22 17:38,4,yes,SMS,"Somali , English",Female,Active,Feb-24,yes,"[35, 40)",35,9,1,2,5,55.5,FALSE,No,0.5051580779013081,0
2024-04-13 3:00,PESC7H,2024-04-13 3:00,2024-04-13 3:00,2024-05-02 17:32,2023-12-13 15:14,2024-05-02 17:32,4,yes,SMS,"Somali , English",Female,Active,May-24,yes,"[35, 40)",69,19,1,5,5,55.5,FALSE,No,0.5051580779013081,0
2024-07-13 3:00,5TLBHV,2024-07-13 3:00,2024-07-13 3:00,2024-07-24 15:32,2023-12-13 15:14,2024-07-24 15:32,4,yes,SMS,"Somali , English",Female,Active,Jul-24,yes,"[35, 40)",82,11,1,7,5,55.5,FALSE,No,0.5051580779013081,0
2023-12-12 4:00,CF9NM0,2023-12-12 4:00,2023-12-12 4:00,2023-12-12 17:46,2023-12-12 17:46,2024-02-19 10:15,1,yes,SMS,Oromo,Female,Active,Dec-23,yes,"[60, 65)",0,0,1,12,10,26.88888888888889,FALSE,Yes,9.249088416,4
2024-01-09 4:00,U99QKC,2024-01-09 4:00,2024-01-09 4:00,2024-01-09 18:32,2024-01-09 18:32,2024-02-19 10:07,1,yes,SMS,Oromo,Female,Active,Jan-24,yes,"[60, 65)",28,0,1,1,10,26.88888888888889,FALSE,Yes,9.249088416,4
2024-02-12 4:00,6WBKCO,2024-02-12 4:00,2024-02-12 4:00,2024-02-12 18:23,2024-02-12 18:23,2024-02-19 9:54,1,yes,SMS,Oromo,Female,Active,Feb-24,yes,"[60, 65)",33,0,1,2,10,26.88888888888889,FALSE,Yes,9.249088416,4
2024-03-12 3:00,APB3ZZ,2024-03-12 3:00,2024-03-12 3:00,2024-03-14 15:25,2024-02-12 18:23,2024-03-14 15:25,1,yes,SMS,Oromo,Female,Active,Mar-24,yes,"[60, 65)",30,2,1,3,10,26.88888888888889,FALSE,Yes,9.249088416,4
2024-04-12 3:00,683FCR,2024-04-12 3:00,2024-04-12 3:00,2024-04-16 15:21,2024-02-12 18:23,2024-04-16 15:21,1,yes,SMS,Oromo,Female,Active,Apr-24,yes,"[60, 65)",32,4,1,4,10,26.88888888888889,FALSE,Yes,9.249088416,4
2024-05-12 3:00,0OV0ZP,2024-05-12 3:00,2024-05-12 3:00,2024-05-16 16:32,2024-02-12 18:23,2024-05-16 16:32,1,yes,SMS,Oromo,Female,Active,May-24,yes,"[60, 65)",30,4,1,5,10,26.88888888888889,FALSE,Yes,9.249088416,4
2024-06-12 3:00,Q92L1F,2024-06-12 3:00,2024-06-12 3:00,2024-06-18 15:55,2024-02-12 18:23,2024-06-18 15:55,1,yes,SMS,Oromo,Female,Active,Jun-24,yes,"[60, 65)",32,6,1,6,10,26.88888888888889,FALSE,Yes,9.249088416,4
2024-06-12 3:00,Q92L1F,2024-06-12 3:00,2024-06-12 3:00,2024-06-18 15:55,2024-07-30 21:33,2024-08-02 11:26,1,yes,SMS,Oromo,Female,Active,Jun-24,yes,"[60, 65)",0,6,1,6,10,26.88888888888889,FALSE,Yes,9.249088416,4
2024-07-12 3:00,UEYIVC,2024-07-12 3:00,2024-07-12 3:00,2024-07-24 15:33,2024-02-12 18:23,2024-07-24 15:33,1,yes,SMS,Oromo,Female,Active,Jul-24,yes,"[60, 65)",35,12,1,7,10,26.88888888888889,FALSE,Yes,9.249088416,4
2024-08-16 3:00,JTFVAY,2024-08-16 3:00,2024-08-16 3:00,2024-08-15 17:28,2024-02-12 18:23,2024-08-15 17:28,1,yes,SMS,Oromo,Female,Active,Aug-24,yes,"[60, 65)",22,-1,1,8,10,26.88888888888889,FALSE,No,9.249088416,4
2024-03-04 15:28,EOOHMS,2024-03-04 15:28,2024-03-04 15:28,2024-03-04 15:29,2024-03-04 15:29,2024-03-04 15:29,7,yes,SMS,Somali,Male,Active,Mar-24,yes,"[45, 50)",0,0,1,3,7,24.666666666666668,FALSE,Yes,8.619448368592241,2
2024-05-02 3:00,PYDCCT,2024-05-02 3:00,2024-05-02 3:00,2024-05-01 14:10,2024-02-05 15:04,2024-05-01 14:10,7,yes,SMS,Somali,Male,Active,May-24,yes,"[45, 50)",57,-1,1,5,7,24.666666666666668,FALSE,Yes,8.619448368592241,2
